date;revenue;cost;units_sold;profit;margin;revenue_per_unit;year;month;region_East;region_North;region_South;region_West;product_Product A;product_Product B;product_Product C;product_Product D
1/01/2023;6569.06;6655.68;172;-8.661.999.999.999.980;-0.013186057061436475;3.819.220.930.232.550;2023;1;False;False;True;False;True;False;False;False
1/01/2023;16013.45;10258.45;395;5755.0;0.3593853916551399;4.054.037.974.683.540;2023;1;False;False;True;False;False;True;False;False
1/01/2023;17140.13;9402.82;439;7.737.310.000.000.000;0.4514148959196926;3.904.357.630.979.490;2023;1;False;False;True;False;False;False;True;False
1/01/2023;16651.76;14066.02;399;2.585.739.999.999.990;0.1552832853704352;4.173.373.433.583.950;2023;1;False;False;True;False;False;False;False;True
1/01/2023;10656.83;8140.5;245;2516.33;0.23612368781335538;4.349.726.530.612.240;2023;1;True;False;False;False;True;False;False;False
1/01/2023;20274.24;12284.17;474;79.900.700.000.000.000;0.39409960619978857;42.772.658.227.848.100;2023;1;True;False;False;False;False;True;False;False
1/01/2023;6632.4;4728.38;165;19.040.199.999.999.900;0.2870785839213557;40.196.363.636.363.600;2023;1;True;False;False;False;False;False;True;False
1/01/2023;17370.88;13964.4;396;34.064.800.000.000.000;0.19610290324957638;4.386.585.858.585.850;2023;1;True;False;False;False;False;False;False;True
1/01/2023;15484.95;9617.62;309;5867.33;0.37890532420188633;50.113.106.796.116.500;2023;1;False;False;False;True;True;False;False;False
1/01/2023;14703.97;8140.82;301;6563.15;0.4463522436457637;4.885.039.867.109.630;2023;1;False;False;False;True;False;True;False;False
1/01/2023;15190.59;6956.16;312;8234.43;0.5420744026400555;4.868.778.846.153.840;2023;1;False;False;False;True;False;False;True;False
1/01/2023;16248.81;11781.6;328;4.467.209.999.999.990;0.2749253637651003;4.953.905.487.804.870;2023;1;False;False;False;True;False;False;False;True
1/02/2023;18551.27;12481.78;417;6069.49;0.32717382691319785;4.448.745.803.357.310;2023;2;False;True;False;False;True;False;False;False
1/02/2023;14843.23;8478.8;317;6364.43;0.42877662072203965;4.682.406.940.063.090;2023;2;False;True;False;False;False;True;False;False
1/02/2023;8488.69;5102.73;193;3.385.960.000.000.000;0.39887897897084246;4.398.284.974.093.260;2023;2;False;True;False;False;False;False;True;False
1/02/2023;6955.76;7402.02;161;-4.462.600.000.000.000;-0.0641569001805698;43.203.478.260.869.500;2023;2;False;True;False;False;False;False;False;True
1/02/2023;15427.86;12056.08;402;33.717.800.000.000.000;0.2185513739429837;3.837.776.119.402.980;2023;2;False;False;True;False;True;False;False;False
1/02/2023;7239.7;5949.41;184;1290.29;0.17822423581087615;3.934.619.565.217.390;2023;2;False;False;True;False;False;True;False;False
1/02/2023;9386.94;5768.81;239;3618.13;0.3854429665045265;3.927.589.958.158.990;2023;2;False;False;True;False;False;False;True;False
1/02/2023;9407.64;9274.02;239;13.361.999.999.999.800;0.014203349617969967;39.362.510.460.251.000;2023;2;False;False;True;False;False;False;False;True
1/02/2023;10846.12;8561.92;264;22.842.000.000.000.000;0.21060065719354024;4.108.378.787.878.780;2023;2;True;False;False;False;True;False;False;False
1/02/2023;14769.5;9092.45;345;5.677.049.999.999.990;0.3843765868851349;4.281.014.492.753.620;2023;2;True;False;False;False;False;True;False;False
1/02/2023;11188.43;6141.53;263;5.046.900.000.000.000;0.4510820553017716;42.541.558.935.361.200;2023;2;True;False;False;False;False;False;True;False
1/02/2023;15838.51;12972.9;366;28.656.100.000.000.000;0.1809267412149249;432.746.174.863.388;2023;2;True;False;False;False;False;False;False;True
1/02/2023;19195.65;11944.08;398;72.515.700.000.000.000;0.3777715263614413;48.230.276.381.909.500;2023;2;False;False;False;True;True;False;False;False
1/02/2023;16492.27;9003.06;341;7.489.210.000.000.000;0.4541042561151376;4.836.442.815.249.260;2023;2;False;False;False;True;False;True;False;False
1/02/2023;11799.98;5906.56;248;5.893.419.999.999.990;0.4994432193952871;4.758.056.451.612.900;2023;2;False;False;False;True;False;False;True;False
1/02/2023;11572.78;9430.62;245;2142.16;0.1851033200320061;4.723.583.673.469.380;2023;2;False;False;False;True;False;False;False;True
1/03/2023;15349.38;10366.42;339;4.982.959.999.999.990;0.3246359136329936;45.278.407.079.646.000;2023;3;False;True;False;False;True;False;False;False
1/03/2023;18631.76;10800.0;417;7.831.759.999.999.990;0.42034461586023003;44.680.479.616.306.900;2023;3;False;True;False;False;False;True;False;False
1/03/2023;7464.89;4689.66;162;27.752.300.000.000.000;0.37177105087951734;4.607.956.790.123.450;2023;3;False;True;False;False;False;False;True;False
1/03/2023;20363.0;15320.62;435;5.042.379.999.999.990;0.24762461326916463;46.811.494.252.873.500;2023;3;False;True;False;False;False;False;False;True
1/03/2023;8437.1;7422.42;211;10.146.800.000.000.000;0.12026407177821766;3.998.625.592.417.060;2023;3;False;False;True;False;True;False;False;False
1/03/2023;14376.55;9571.21;366;4805.34;0.3342484810333495;392.801.912.568.306;2023;3;False;False;True;False;False;True;False;False
1/03/2023;12902.38;7381.44;336;5520.94;0.42790089890392313;3.839.994.047.619.040;2023;3;False;False;True;False;False;False;True;False
1/03/2023;9472.79;9536.02;249;-6.322.999.999.999.950;-0.006674907814909817;3.804.333.333.333.330;2023;3;False;False;True;False;False;False;False;True
1/03/2023;16600.96;11502.48;382;5098.48;0.30711958826477503;4.345.801.047.120.410;2023;3;True;False;False;False;True;False;False;False
1/03/2023;17073.82;10725.13;414;63.486.900.000.000.000;0.37183770240051733;4.124.111.111.111.110;2023;3;True;False;False;False;False;True;False;False
1/03/2023;15173.56;7730.38;355;7.443.179.999.999.990;0.49053616949483175;4.274.242.253.521.120;2023;3;True;False;False;False;False;False;True;False
1/03/2023;8504.0;8324.02;201;17.997.999.999.999.900;0.021164158043273703;42.308.457.711.442.700;2023;3;True;False;False;False;False;False;False;True
1/03/2023;13991.49;9232.98;293;4758.51;0.3401003038275409;47.752.525.597.269.600;2023;3;False;False;False;True;True;False;False;False
1/03/2023;12025.95;7087.07;248;4.938.880.000.000.000;0.4106852265309602;4.849.173.387.096.770;2023;3;False;False;False;True;False;True;False;False
1/03/2023;9978.72;5228.06;202;4.750.659.999.999.990;0.47607909631696244;49.399.603.960.396.000;2023;3;False;False;False;True;False;False;True;False
1/03/2023;9505.79;8444.9;206;10.608.900.000.000.000;0.11160461150519853;46.144.611.650.485.400;2023;3;False;False;False;True;False;False;False;True
1/04/2023;14841.71;10138.0;330;4.703.709.999.999.990;0.31692507130243075;4.497.487.878.787.870;2023;4;False;True;False;False;True;False;False;False
1/04/2023;15996.53;9710.91;372;6.285.620.000.000.000;0.39293646809651844;43.001.424.731.182.700;2023;4;False;True;False;False;False;True;False;False
1/04/2023;14584.34;6956.16;312;7628.18;0.5230390953584462;4.674.467.948.717.940;2023;4;False;True;False;False;False;False;True;False
1/04/2023;17635.68;13562.4;384;40.732.800.000.000.000;0.23096812824909504;4.592.625;2023;4;False;True;False;False;False;False;False;True
1/04/2023;14965.92;11666.88;388;3.299.040.000.000.000;0.22043683248340235;38.571.958.762.886.500;2023;4;False;False;True;False;True;False;False;False
1/04/2023;9220.57;6625.12;223;2595.45;0.28148476721070387;4.134.784.753.363.220;2023;4;False;False;True;False;False;True;False;False
1/04/2023;16624.28;8640.06;402;7.984.219.999.999.990;0.4802746344503341;413.539.303.482.587;2023;4;False;False;True;False;False;False;True;False
1/04/2023;13179.65;11630.23;323;1549.42;0.11756154374357439;4.080.386.996.904.020;2023;4;False;False;True;False;False;False;False;True
1/04/2023;13259.53;9863.22;319;33.963.100.000.000.000;0.25614105477343474;4.156.592.476.489.020;2023;4;True;False;False;False;True;False;False;False
1/04/2023;18518.21;11179.23;432;7338.98;0.39631152254996566;4.286.622.685.185.180;2023;4;True;False;False;False;False;True;False;False
1/04/2023;6476.62;4587.74;154;1888.88;0.2916459511288296;42.055.974.025.974.000;2023;4;True;False;False;False;False;False;True;False
1/04/2023;20662.64;17285.6;488;3.377.040.000.000.000;0.16343700514551873;42.341.475.409.836.000;2023;4;True;False;False;False;False;False;False;True
1/04/2023;23418.09;14058.0;470;9360.09;0.3996948512880427;4.982.572.340.425.530;2023;4;False;False;False;True;True;False;False;False
1/04/2023;14743.16;7995.85;294;67.473.099.999.999.900;0.45765697448850856;50.146.802.721.088.400;2023;4;False;False;False;True;False;True;False;False
1/04/2023;17729.43;7937.34;366;9792.09;0.5523070961672203;48.441.065.573.770.400;2023;4;False;False;False;True;False;False;True;False
1/04/2023;20906.07;15536.03;441;5.370.039.999.999.990;0.25686511142457663;4.740.605.442.176.870;2023;4;False;False;False;True;False;False;False;True
1/05/2023;19608.8;12683.52;424;6.925.279.999.999.990;0.353172045204194;4.624.716.981.132.070;2023;5;False;True;False;False;True;False;False;False
1/05/2023;15200.47;8782.1;331;6.418.369.999.999.990;0.42224812785394134;4.592.287.009.063.440;2023;5;False;True;False;False;False;True;False;False
1/05/2023;16436.84;7656.01;351;8780.83;0.5342164308954762;4.682.860.398.860.390;2023;5;False;True;False;False;False;False;True;False
1/05/2023;8404.55;8015.6;188;3.889.499.999.999.980;0.04627850390562242;44.705.053.191.489.300;2023;5;False;True;False;False;False;False;False;True
1/05/2023;12250.62;9937.68;322;23.129.400.000.000.000;0.18880187288480096;38.045.403.726.708.000;2023;5;False;False;True;False;True;False;False;False
1/05/2023;14865.49;9640.9;369;5224.59;0.3514576377906144;40.285.880.758.807.500;2023;5;False;False;True;False;False;True;False;False
1/05/2023;11427.16;6699.14;297;47.280.199.999.999.900;0.41375284847678684;38.475.286.195.286.100;2023;5;False;False;True;False;False;False;True;False
1/05/2023;19241.68;16452.9;466;2.788.779.999.999.990;0.14493433005849796;4.129.115.879.828.320;2023;5;False;False;True;False;False;False;False;True
1/05/2023;6414.05;6250.0;150;16.405.000.000.000.000;0.025576663730404375;42.760.333.333.333.300;2023;5;True;False;False;False;True;False;False;False
1/05/2023;21838.74;12916.16;497;8.922.580.000.000.000;0.40856661144370054;43.941.126.760.563.300;2023;5;True;False;False;False;False;True;False;False
1/05/2023;14248.18;7454.0;340;6794.18;0.47684546377151327;4.190.641.176.470.580;2023;5;True;False;False;False;False;False;True;False
1/05/2023;19416.93;16267.03;461;31.498.999.999.999.900;0.16222440931702384;42.119.154.013.015.100;2023;5;True;False;False;False;False;False;False;True
1/05/2023;13359.44;8607.12;266;4752.32;0.35572748558322803;5.022.345.864.661.650;2023;5;False;False;False;True;True;False;False;False
1/05/2023;9706.73;6100.48;193;3606.25;0.3715205841720126;5.029.393.782.383.410;2023;5;False;False;False;True;False;True;False;False
1/05/2023;14749.91;7131.26;322;7618.65;0.5165217957262112;4.580.717.391.304.340;2023;5;False;False;False;True;False;False;True;False
1/05/2023;13650.88;10892.1;298;2.758.779.999.999.990;0.20209539604772725;45.808.322.147.651.000;2023;5;False;False;False;True;False;False;False;True
1/06/2023;17093.04;10964.88;362;6.128.160.000.000.000;0.3585178528804707;4.721.834.254.143.640;2023;6;False;True;False;False;True;False;False;False
1/06/2023;16589.84;9851.91;378;6737.93;0.4061479797273512;4.388.846.560.846.560;2023;6;False;True;False;False;False;True;False;False
1/06/2023;13945.11;6682.24;296;7.262.870.000.000.000;0.5208184087468655;4.711.185.810.810.810;2023;6;False;True;False;False;False;False;True;False
1/06/2023;8934.13;8204.4;196;7.297.299.999.999.990;0.08167890997780418;4.558.229.591.836.730;2023;6;False;True;False;False;False;False;False;True
1/06/2023;6386.01;6487.38;163;-10.136.999.999.999.900;-0.015873761550639583;391.779.754.601.227;2023;6;False;False;True;False;True;False;False;False
1/06/2023;6076.53;5405.0;150;6.715.299.999.999.990;0.11051208502220836;405.102;2023;6;False;False;True;False;False;True;False;False
1/06/2023;16974.69;8760.96;408;8213.73;0.4838810016559949;41.604.632.352.941.100;2023;6;False;False;True;False;False;False;True;False
1/06/2023;6735.4;7402.02;161;-6.666.200.000.000.000;-0.09897259257059726;4.183.478.260.869.560;2023;6;False;False;True;False;False;False;False;True
1/06/2023;18372.06;12596.82;421;5.775.240.000.000.000;0.314349071361622;436.390.973.871.734;2023;6;True;False;False;False;True;False;False;False
1/06/2023;12599.48;8224.45;305;4.375.029.999.999.990;0.34723893367027836;4.130.977.049.180.320;2023;6;True;False;False;False;False;True;False;False
1/06/2023;11027.02;6269.61;271;4.757.410.000.000.000;0.43143206414788404;4.069.011.070.110.700;2023;6;True;False;False;False;False;False;True;False
1/06/2023;9925.84;9274.02;239;6.518.199.999.999.990;0.06566900131374269;4.153.071.129.707.110;2023;6;True;False;False;False;False;False;False;True
1/06/2023;22506.72;13904.5;465;8.602.220.000.000.000;0.3822067364769278;48.401.548.387.096.700;2023;6;False;False;False;True;True;False;False;False
1/06/2023;17464.64;9640.9;369;7823.74;0.44797602469904907;4.732.964.769.647.690;2023;6;False;False;False;True;False;True;False;False
1/06/2023;18975.85;8147.93;377;10.827.919.999.999.900;0.5706158090414921;5.033.381.962.864.720;2023;6;False;False;False;True;False;False;True;False
1/06/2023;13801.2;10776.9;294;3.024.300.000.000.000;0.2191331188592297;4.694.285.714.285.710;2023;6;False;False;False;True;False;False;False;True
1/07/2023;16411.97;10938.42;361;5.473.550.000.000.000;0.33350962742437384;45.462.520.775.623.200;2023;7;False;True;False;False;True;False;False;False
1/07/2023;16914.41;10113.78;389;6.800.629.999.999.990;0.4020613193129408;4.348.177.377.892.030;2023;7;False;True;False;False;False;True;False;False
1/07/2023;8403.12;5130.38;195;32.727.400.000.000.000;0.3894672454992908;4.309.292.307.692.300;2023;7;False;True;False;False;False;False;True;False
1/07/2023;10308.35;9068.02;231;1240.33;0.12032284507219874;4.462.489.177.489.170;2023;7;False;True;False;False;False;False;False;True
1/07/2023;13996.97;10546.32;346;34.506.499.999.999.900;0.24652835577985804;4.045.367.052.023.120;2023;7;False;False;True;False;True;False;False;False
1/07/2023;6635.22;5545.06;159;10.901.599.999.999.900;0.16429899837533643;41.730.943.396.226.400;2023;7;False;False;True;False;False;True;False;False
1/07/2023;15720.68;8421.22;391;7.299.460.000.000.000;0.46432215400351645;4.020.634.271.099.740;2023;7;False;False;True;False;False;False;True;False
1/07/2023;5868.24;7248.9;154;-13.806.599.999.999.900;-0.23527667580058073;3.810.545.454.545.450;2023;7;False;False;True;False;False;False;False;True
1/07/2023;18906.68;13092.88;438;5.813.800.000.000.000;0.30749978314542803;4.316.593.607.305.930;2023;7;True;False;False;False;True;False;False;False
1/07/2023;12993.74;8016.45;295;4977.29;0.3830529162504406;4.404.657.627.118.640;2023;7;True;False;False;False;False;True;False;False
1/07/2023;13523.23;7202.14;326;6.321.089.999.999.990;0.46742457238396445;4.148.230.061.349.690;2023;7;True;False;False;False;False;False;True;False
1/07/2023;17886.39;15178.03;431;27.083.599.999.999.900;0.15142015800840744;41.499.744.779.582.300;2023;7;True;False;False;False;False;False;False;True
1/07/2023;24343.77;14713.62;491;9630.15;0.395589918899168;4.957.997.963.340.120;2023;7;False;False;False;True;True;False;False;False
1/07/2023;16177.42;8672.97;326;7.504.450.000.000.000;0.46388422875835583;4.962.398.773.006.130;2023;7;False;False;False;True;False;True;False;False
1/07/2023;11306.86;5891.14;247;5415.72;0.4789764797653814;45.776.761.133.603.200;2023;7;False;False;False;True;False;False;True;False
1/07/2023;22885.31;16230.0;460;6.655.310.000.000.000;0.2908114419249729;4.975.067.391.304.340;2023;7;False;False;False;True;False;False;False;True
1/08/2023;16348.06;10546.32;346;5801.74;0.35488859228556785;4.724.872.832.369.940;2023;8;False;True;False;False;True;False;False;False
1/08/2023;18461.77;10576.35;408;7885.42;0.42712155985043687;45.249.436.274.509.800;2023;8;False;True;False;False;False;True;False;False
1/08/2023;9494.29;5228.06;202;42.662.300.000.000.000;0.4493469232559781;4.700.143.564.356.430;2023;8;False;True;False;False;False;False;True;False
1/08/2023;10176.23;9093.6;232;10.826.299.999.999.900;0.10638812212381199;4.386.306.034.482.750;2023;8;False;True;False;False;False;False;False;True
1/08/2023;8812.18;7754.58;227;10.576.000.000.000.000;0.12001570553483931;3.882.017.621.145.370;2023;8;False;False;True;False;True;False;False;False
1/08/2023;6272.43;5405.0;150;8.674.300.000.000.000;0.13829249589074732;418.162;2023;8;False;False;True;False;False;True;False;False
1/08/2023;13745.43;7711.74;354;60.336.900.000.000.000;0.4389597124280579;3.882.889.830.508.470;2023;8;False;False;True;False;False;False;True;False
1/08/2023;16687.98;15392.23;437;1295.75;0.07764570667031001;3.818.759.725.400.450;2023;8;False;False;True;False;False;False;False;True
1/08/2023;9851.97;8118.72;244;1.733.249.999.999.990;0.1759292811488463;4.037.692.622.950.810;2023;8;True;False;False;False;True;False;False;False
1/08/2023;12723.67;8182.56;303;4541.11;0.35690252890871893;41.992.310.231.023.100;2023;8;True;False;False;False;False;True;False;False
1/08/2023;11585.6;6205.34;267;5380.26;0.46439200386686924;4.339.176.029.962.540;2023;8;True;False;False;False;False;False;True;False
1/08/2023;19783.02;16045.62;455;37.373.999.999.999.900;0.18891958861690478;4.347.916.483.516.480;2023;8;True;False;False;False;False;False;False;True
1/08/2023;10199.99;7260.18;203;29.398.099.999.999.900;0.2882169492323031;50.246.256.157.635.400;2023;8;False;False;False;True;True;False;False;False
1/08/2023;18327.67;9687.54;371;8.640.129.999.999.990;0.4714254457877078;4.940.072.776.280.320;2023;8;False;False;False;True;False;True;False;False
1/08/2023;12503.0;6109.81;261;6393.19;0.5113324802047509;4.790.421.455.938.690;2023;8;False;False;False;True;False;False;True;False
1/08/2023;17574.44;12652.4;356;4.922.039.999.999.990;0.2800680988981725;4.936.640.449.438.200;2023;8;False;False;False;True;False;False;False;True
1/09/2023;9970.13;7504.5;215;2.465.629.999.999.990;0.24730169014847342;463.726.976.744.186;2023;9;False;True;False;False;True;False;False;False
1/09/2023;10927.65;7163.07;252;3764.58;0.34450041866275;4.336.369.047.619.040;2023;9;False;True;False;False;False;True;False;False
1/09/2023;18911.99;8620.01;401;10.291.980.000.000.000;0.544203967958951;4.716.206.982.543.640;2023;9;False;True;False;False;False;False;True;False
1/09/2023;20659.11;16045.62;455;4613.49;0.22331504116101805;4.540.463.736.263.730;2023;9;False;True;False;False;False;False;False;True
1/09/2023;17495.38;13004.5;435;4.490.880.000.000.000;0.2566894803085158;40.219.264.367.816.000;2023;9;False;False;True;False;True;False;False;False
1/09/2023;18366.73;11829.28;457;6.537.449.999.999.990;0.35593978895535566;4.018.978.118.161.920;2023;9;False;False;True;False;False;True;False;False
1/09/2023;19159.71;10385.84;484;8.773.869.999.999.990;0.4579333403271761;3.958.617.768.595.040;2023;9;False;False;True;False;False;False;True;False
1/09/2023;15877.39;13964.4;396;19.129.899.999.999.900;0.12048516790228116;40.094.419.191.919.100;2023;9;False;False;True;False;False;False;False;True
1/09/2023;10094.24;7818.0;230;2276.24;0.2254988983816513;43.888;2023;9;True;False;False;False;True;False;False;False
1/09/2023;12568.21;7852.64;287;4.715.569.999.999.990;0.3751982183620419;4.379.167.247.386.750;2023;9;True;False;False;False;False;True;False;False
1/09/2023;20659.01;10273.61;479;10.385.399.999.999.900;0.5027055991550418;43.129.457.202.505.200;2023;9;True;False;False;False;False;False;True;False
1/09/2023;20454.07;17324.03;489;3.130.040.000.000.000;0.15302773482245835;4.182.836.400.817.990;2023;9;True;False;False;False;False;False;False;True
1/09/2023;8890.12;6865.78;183;2.024.340.000.000.000;0.22770671262030218;4.857.989.071.038.250;2023;9;False;False;False;True;True;False;False;False
1/09/2023;16497.76;9295.69;354;7.202.069.999.999.990;0.43654835565555555;466.038.418.079.096;2023;9;False;False;False;True;False;True;False;False
1/09/2023;8976.52;5088.96;192;38.875.600.000.000.000;0.43308097124498135;4.675.270.833.333.330;2023;9;False;False;False;True;False;False;True;False
1/09/2023;12016.84;9830.0;260;2186.84;0.1819812862616129;4.621.861.538.461.530;2023;9;False;False;False;True;False;False;False;True
1/10/2023;15066.64;10188.48;332;4878.16;0.3237722544641672;4.538.144.578.313.250;2023;10;False;True;False;False;True;False;False;False
1/10/2023;6838.97;5513.68;157;1325.29;0.19378502903214956;4.356.031.847.133.750;2023;10;False;True;False;False;False;True;False;False
1/10/2023;14852.62;7327.34;333;7.525.280.000.000.000;0.5066634708219829;4.460.246.246.246.240;2023;10;False;True;False;False;False;False;True;False
1/10/2023;15503.59;12274.4;344;32.291.900.000.000.000;0.20828659684627887;4.506.857.558.139.530;2023;10;False;True;False;False;False;False;False;True
1/10/2023;11954.99;9617.62;309;2.337.369.999.999.990;0.19551417441587146;38.689.288.025.889.900;2023;10;False;False;True;False;True;False;False;False
1/10/2023;10540.65;7531.94;271;3008.71;0.28543875377704414;38.895.387.453.874.500;2023;10;False;False;True;False;False;True;False;False
1/10/2023;16475.87;9130.14;426;7345.73;0.44584777617206256;3.867.575.117.370.890;2023;10;False;False;True;False;False;False;True;False
1/10/2023;9493.1;9326.02;241;16.707.999.999.999.900;0.017600151689121563;3.939.045.643.153.520;2023;10;False;False;True;False;False;False;False;True
1/10/2023;6886.61;6636.82;171;24.978.999.999.999.900;0.03627183766758971;40.272.573.099.415.200;2023;10;True;False;False;False;True;False;False;False
1/10/2023;6321.69;5405.0;150;9.166.899.999.999.990;0.14500711044040432;421.446;2023;10;True;False;False;False;False;True;False;False
1/10/2023;6563.42;4676.81;161;18.866.099.999.999.900;0.28744313178190634;40.766.583.850.931.600;2023;10;True;False;False;False;False;False;True;False
1/10/2023;7400.66;7899.23;183;-4.985.699.999.999.990;-0.06736831579886114;40.440.765.027.322.400;2023;10;True;False;False;False;False;False;False;True
1/10/2023;17951.4;11097.78;367;6.853.620.000.000.000;0.3817874928974899;48.913.896.457.765.600;2023;10;False;False;False;True;True;False;False;False
1/10/2023;10221.54;6607.11;222;3.614.430.000.000.000;0.3536091430449816;46.042.972.972.972.900;2023;10;False;False;False;True;False;True;False;False
1/10/2023;9528.33;5144.24;196;4384.09;0.4601110582861845;4.861.392.857.142.850;2023;10;False;False;False;True;False;False;True;False
1/10/2023;18645.71;13695.6;388;4.950.109.999.999.990;0.26548251581731125;4.805.595.360.824.740;2023;10;False;False;False;True;False;False;False;True
1/11/2023;12004.85;8382.72;256;3.622.130.000.000.000;0.3017222206025066;468.939.453.125;2023;11;False;True;False;False;True;False;False;False
1/11/2023;8979.95;6393.8;210;25.861.500.000.000.000;0.2879915812448845;4.276.166.666.666.660;2023;11;False;True;False;False;False;True;False;False
1/11/2023;20452.66;9445.22;441;11007.44;0.5381911203726069;46.377.913.832.199.500;2023;11;False;True;False;False;False;False;True;False
1/11/2023;11904.69;9884.1;262;20.205.900.000.000.000;0.16973058517273446;45.437.748.091.603.000;2023;11;False;True;False;False;False;False;False;True
1/11/2023;12777.5;10112.82;329;26.646.800.000.000.000;0.20854470749364118;3.883.738.601.823.700;2023;11;False;False;True;False;True;False;False;False
1/11/2023;11508.14;7631.17;276;38.769.699.999.999.900;0.3368893670045724;4.169.615.942.028.980;2023;11;False;False;True;False;False;True;False;False
1/11/2023;6597.1;4702.53;163;18.945.700.000.000.000;0.2871822467447819;40.473.006.134.969.300;2023;11;False;False;True;False;False;False;True;False
1/11/2023;9045.98;8966.23;227;79.75;0.008816070785033794;39.850.132.158.590.300;2023;11;False;False;True;False;False;False;False;True
1/11/2023;12136.38;9472.18;303;2.664.199.999.999.990;0.21952180139382577;4.005.405.940.594.050;2023;11;True;False;False;False;True;False;False;False
1/11/2023;18651.64;11935.38;461;6716.26;0.3600895149166508;4.045.908.893.709.320;2023;11;True;False;False;False;False;True;False;False
1/11/2023;6636.3;4562.56;152;2073.74;0.31248436628844384;43.659.868.421.052.600;2023;11;True;False;False;False;False;False;True;False
1/11/2023;16659.73;13662.23;387;2997.5;0.17992488473702756;43.048.397.932.816.500;2023;11;True;False;False;False;False;False;False;True
1/11/2023;20197.23;12654.58;423;7542.65;0.37344972553166944;4.774.758.865.248.220;2023;11;False;False;False;True;True;False;False;False
1/11/2023;17862.4;9804.77;376;8.057.630.000.000.000;0.4510944777857399;4.750.638.297.872.340;2023;11;False;False;False;True;False;True;False;False
1/11/2023;15990.3;7472.22;341;8.518.079.999.999.990;0.5327029511641431;4.689.237.536.656.890;2023;11;False;False;False;True;False;False;True;False
1/11/2023;8088.25;7761.23;177;32.702.000.000.000.000;0.040431490124563464;4.569.632.768.361.580;2023;11;False;False;False;True;False;False;False;True
1/12/2023;18442.04;12625.68;422;5.816.360.000.000.000;0.3153859334433718;4.370.151.658.767.770;2023;12;False;True;False;False;True;False;False;False
1/12/2023;11904.46;7611.25;275;4.293.209.999.999.990;0.36063878579960784;4.328.894.545.454.540;2023;12;False;True;False;False;False;True;False;False
1/12/2023;13022.19;6648.54;294;6.373.650.000.000.000;0.4894453237128317;4.429.316.326.530.610;2023;12;False;True;False;False;False;False;True;False
1/12/2023;7970.24;7692.9;174;27.734.000.000.000.000;0.034796944634038644;4.580.597.701.149.420;2023;12;False;True;False;False;False;False;False;True
1/12/2023;8768.58;7525.12;216;1243.46;0.14180859386582548;40.595.277.777.777.700;2023;12;False;False;True;False;True;False;False;False
1/12/2023;11312.57;8016.45;295;3296.12;0.2913679208172856;3.834.769.491.525.420;2023;12;False;False;True;False;False;True;False;False
1/12/2023;10646.3;6094.0;260;4.552.299.999.999.990;0.42759456336943347;4.094.730.769.230.760;2023;12;False;False;True;False;False;False;True;False
1/12/2023;10655.26;9830.0;260;8.252.600.000.000.000;0.07745094910870313;4.098.176.923.076.920;2023;12;False;False;True;False;False;False;False;True
1/12/2023;15567.8;11584.5;385;39.832.999.999.999.900;0.2558678811392746;4.043.584.415.584.410;2023;12;True;False;False;False;True;False;False;False
1/12/2023;10356.24;7125.0;250;3231.24;0.3120089916803782;4.142.496;2023;12;True;False;False;False;False;True;False;False
1/12/2023;18296.7;9234.42;431;9062.28;0.4952958730262834;4.245.174.013.921.110;2023;12;True;False;False;False;False;False;True;False
1/12/2023;20436.12;16378.4;464;40.577.199.999.999.900;0.19855628172079628;44.043.362.068.965.500;2023;12;True;False;False;False;False;False;False;True
1/12/2023;18930.89;11393.68;378;7.537.209.999.999.990;0.39814345759760894;5.008.171.957.671.950;2023;12;False;False;False;True;True;False;False;False
1/12/2023;13957.8;8099.22;299;5.858.579.999.999.990;0.41973520182263674;4.668.160.535.117.050;2023;12;False;False;False;True;False;True;False;False
1/12/2023;10244.95;5471.41;219;4.773.540.000.000.000;0.4659407805797003;4.678.059.360.730.590;2023;12;False;False;False;True;False;False;True;False
1/12/2023;7601.64;7227.23;153;37.441.000.000.000.000;0.04925384522287306;49.683.921.568.627.400;2023;12;False;False;False;True;False;False;False;True
1/01/2024;21657.78;13965.78;467;7.691.999.999.999.990;0.35516105528821507;4.637.640.256.959.310;2024;1;False;True;False;False;True;False;False;False
1/01/2024;14082.42;8140.82;301;5941.6;0.42191611953059205;46.785.448.504.983.300;2024;1;False;True;False;False;False;True;False;False
1/01/2024;17021.01;8520.24;396;8.500.769.999.999.990;0.49942805979198646;4.298.234.848.484.840;2024;1;False;True;False;False;False;False;True;False
1/01/2024;8027.42;7830.0;180;19.742.000.000.000.000;0.02459320678374871;4.459.677.777.777.770;2024;1;False;True;False;False;False;False;False;True
1/01/2024;7767.97;6904.5;185;8.634.700.000.000.000;0.1111577413404017;4.198.902.702.702.700;2024;1;False;False;True;False;True;False;False;False
1/01/2024;6136.67;5482.45;155;6.542.200.000.000.000;0.10660830711118575;3.959.141.935.483.870;2024;1;False;False;True;False;False;True;False;False
1/01/2024;15376.08;7994.41;369;7381.67;0.4800748955520523;4.166.959.349.593.490;2024;1;False;False;True;False;False;False;True;False
1/01/2024;19973.85;17132.4;484;2.841.449.999.999.990;0.14225850299266277;4.126.828.512.396.690;2024;1;False;False;True;False;False;False;False;True
1/01/2024;9870.11;8096.98;243;1.773.130.000.000.000;0.17964642744609746;40.617.736.625.514.400;2024;1;True;False;False;False;True;False;False;False
