date,region,product,revenue,cost,units_sold,profit,margin,revenue_per_unit,year,month
2023-05-01,North,Product A,19608.8,12683.52,424,6925.279999999999,0.353172045204194,46.24716981132075,2023,5
2023-05-01,North,Product B,15200.47,8782.1,331,6418.369999999999,0.42224812785394134,45.92287009063444,2023,5
2023-05-01,North,Product C,16436.84,7656.01,351,8780.83,0.5342164308954762,46.82860398860399,2023,5
2023-05-01,North,Product D,8404.55,8015.6,188,388.9499999999989,0.04627850390562242,44.705053191489355,2023,5
2023-05-01,South,Product A,12250.62,9937.68,322,2312.9400000000005,0.18880187288480096,38.045403726708074,2023,5
2023-05-01,South,Product B,14865.49,9640.9,369,5224.59,0.3514576377906144,40.285880758807586,2023,5
2023-05-01,South,Product C,11427.16,6699.14,297,4728.0199999999995,0.41375284847678684,38.475286195286195,2023,5
2023-05-01,South,Product D,19241.68,16452.9,466,2788.779999999999,0.14493433005849796,41.29115879828326,2023,5
2023-05-01,East,Product A,6414.05,6250.0,150,164.05000000000018,0.025576663730404375,42.760333333333335,2023,5
2023-05-01,East,Product B,21838.74,12916.16,497,8922.580000000002,0.40856661144370054,43.941126760563385,2023,5
2023-05-01,East,Product C,14248.18,7454.0,340,6794.18,0.47684546377151327,41.90641176470589,2023,5
2023-05-01,East,Product D,19416.93,16267.03,461,3149.8999999999996,0.16222440931702384,42.119154013015184,2023,5
2023-05-01,West,Product A,13359.44,8607.12,266,4752.32,0.35572748558322803,50.22345864661654,2023,5
2023-05-01,West,Product B,9706.73,6100.48,193,3606.25,0.3715205841720126,50.29393782383419,2023,5
2023-05-01,West,Product C,14749.91,7131.26,322,7618.65,0.5165217957262112,45.80717391304348,2023,5
2023-05-01,West,Product D,13650.88,10892.1,298,2758.779999999999,0.20209539604772725,45.808322147651005,2023,5
2023-06-01,North,Product A,17093.04,10964.88,362,6128.160000000002,0.3585178528804707,47.21834254143646,2023,6
2023-06-01,North,Product B,16589.84,9851.91,378,6737.93,0.4061479797273512,43.88846560846561,2023,6
2023-06-01,North,Product C,13945.11,6682.24,296,7262.870000000001,0.5208184087468655,47.11185810810811,2023,6
2023-06-01,North,Product D,8934.13,8204.4,196,729.7299999999996,0.08167890997780418,45.58229591836734,2023,6
2023-06-01,South,Product A,6386.01,6487.38,163,-101.36999999999989,-0.015873761550639583,39.1779754601227,2023,6
2023-06-01,South,Product B,6076.53,5405.0,150,671.5299999999997,0.11051208502220836,40.5102,2023,6
2023-06-01,South,Product C,16974.69,8760.96,408,8213.73,0.4838810016559949,41.604632352941174,2023,6
2023-06-01,South,Product D,6735.4,7402.02,161,-666.6200000000008,-0.09897259257059726,41.83478260869565,2023,6
2023-06-01,East,Product A,18372.06,12596.82,421,5775.240000000002,0.314349071361622,43.6390973871734,2023,6
2023-06-01,East,Product B,12599.48,8224.45,305,4375.029999999999,0.34723893367027836,41.30977049180328,2023,6
2023-06-01,East,Product C,11027.02,6269.61,271,4757.410000000001,0.43143206414788404,40.69011070110701,2023,6
2023-06-01,East,Product D,9925.84,9274.02,239,651.8199999999997,0.06566900131374269,41.53071129707113,2023,6
2023-06-01,West,Product A,22506.72,13904.5,465,8602.220000000001,0.3822067364769278,48.401548387096774,2023,6
2023-06-01,West,Product B,17464.64,9640.9,369,7823.74,0.44797602469904907,47.32964769647696,2023,6
2023-06-01,West,Product C,18975.85,8147.93,377,10827.919999999998,0.5706158090414921,50.33381962864721,2023,6
2023-06-01,West,Product D,13801.2,10776.9,294,3024.300000000001,0.2191331188592297,46.94285714285714,2023,6
2023-07-01,North,Product A,16411.97,10938.42,361,5473.550000000001,0.33350962742437384,45.462520775623275,2023,7
2023-07-01,North,Product B,16914.41,10113.78,389,6800.629999999999,0.4020613193129408,43.48177377892031,2023,7
2023-07-01,North,Product C,8403.12,5130.38,195,3272.7400000000007,0.3894672454992908,43.09292307692308,2023,7
2023-07-01,North,Product D,10308.35,9068.02,231,1240.33,0.12032284507219874,44.62489177489178,2023,7
2023-07-01,South,Product A,13996.97,10546.32,346,3450.6499999999996,0.24652835577985804,40.45367052023121,2023,7
2023-07-01,South,Product B,6635.22,5545.06,159,1090.1599999999999,0.16429899837533643,41.730943396226415,2023,7
2023-07-01,South,Product C,15720.68,8421.22,391,7299.460000000001,0.46432215400351645,40.20634271099744,2023,7
2023-07-01,South,Product D,5868.24,7248.9,154,-1380.6599999999999,-0.23527667580058073,38.10545454545454,2023,7
2023-07-01,East,Product A,18906.68,13092.88,438,5813.800000000001,0.30749978314542803,43.16593607305936,2023,7
2023-07-01,East,Product B,12993.74,8016.45,295,4977.29,0.3830529162504406,44.04657627118644,2023,7
2023-07-01,East,Product C,13523.23,7202.14,326,6321.089999999999,0.46742457238396445,41.48230061349693,2023,7
2023-07-01,East,Product D,17886.39,15178.03,431,2708.3599999999988,0.15142015800840744,41.499744779582365,2023,7
2023-07-01,West,Product A,24343.77,14713.62,491,9630.15,0.395589918899168,49.57997963340122,2023,7
2023-07-01,West,Product B,16177.42,8672.97,326,7504.450000000001,0.46388422875835583,49.62398773006135,2023,7
2023-07-01,West,Product C,11306.86,5891.14,247,5415.72,0.4789764797653814,45.776761133603245,2023,7
2023-07-01,West,Product D,22885.31,16230.0,460,6655.310000000001,0.2908114419249729,49.75067391304348,2023,7
2023-08-01,North,Product A,16348.06,10546.32,346,5801.74,0.35488859228556785,47.24872832369942,2023,8
2023-08-01,North,Product B,18461.77,10576.35,408,7885.42,0.42712155985043687,45.249436274509804,2023,8
2023-08-01,North,Product C,9494.29,5228.06,202,4266.2300000000005,0.4493469232559781,47.00143564356436,2023,8
2023-08-01,North,Product D,10176.23,9093.6,232,1082.6299999999992,0.10638812212381199,43.86306034482759,2023,8
2023-08-01,South,Product A,8812.18,7754.58,227,1057.6000000000004,0.12001570553483931,38.82017621145375,2023,8
2023-08-01,South,Product B,6272.43,5405.0,150,867.4300000000003,0.13829249589074732,41.8162,2023,8
2023-08-01,South,Product C,13745.43,7711.74,354,6033.6900000000005,0.4389597124280579,38.82889830508475,2023,8
2023-08-01,South,Product D,16687.98,15392.23,437,1295.75,0.07764570667031001,38.18759725400457,2023,8
2023-08-01,East,Product A,9851.97,8118.72,244,1733.249999999999,0.1759292811488463,40.37692622950819,2023,8
2023-08-01,East,Product B,12723.67,8182.56,303,4541.11,0.35690252890871893,41.992310231023104,2023,8
2023-08-01,East,Product C,11585.6,6205.34,267,5380.26,0.46439200386686924,43.39176029962547,2023,8
2023-08-01,East,Product D,19783.02,16045.62,455,3737.3999999999996,0.18891958861690478,43.47916483516484,2023,8
2023-08-01,West,Product A,10199.99,7260.18,203,2939.8099999999995,0.2882169492323031,50.246256157635464,2023,8
2023-08-01,West,Product B,18327.67,9687.54,371,8640.129999999997,0.4714254457877078,49.40072776280323,2023,8
2023-08-01,West,Product C,12503.0,6109.81,261,6393.19,0.5113324802047509,47.90421455938697,2023,8
2023-08-01,West,Product D,17574.44,12652.4,356,4922.039999999999,0.2800680988981725,49.36640449438202,2023,8
2023-09-01,North,Product A,9970.13,7504.5,215,2465.629999999999,0.24730169014847342,46.3726976744186,2023,9
2023-09-01,North,Product B,10927.65,7163.07,252,3764.58,0.34450041866275,43.36369047619048,2023,9
2023-09-01,North,Product C,18911.99,8620.01,401,10291.980000000001,0.544203967958951,47.16206982543641,2023,9
2023-09-01,North,Product D,20659.11,16045.62,455,4613.49,0.22331504116101805,45.40463736263737,2023,9
2023-09-01,South,Product A,17495.38,13004.5,435,4490.880000000001,0.2566894803085158,40.219264367816095,2023,9
2023-09-01,South,Product B,18366.73,11829.28,457,6537.449999999999,0.35593978895535566,40.18978118161925,2023,9
2023-09-01,South,Product C,19159.71,10385.84,484,8773.869999999999,0.4579333403271761,39.58617768595041,2023,9
2023-09-01,South,Product D,15877.39,13964.4,396,1912.9899999999998,0.12048516790228116,40.094419191919194,2023,9
2023-09-01,East,Product A,10094.24,7818.0,230,2276.24,0.2254988983816513,43.888,2023,9
2023-09-01,East,Product B,12568.21,7852.64,287,4715.569999999999,0.3751982183620419,43.79167247386759,2023,9
2023-09-01,East,Product C,20659.01,10273.61,479,10385.399999999998,0.5027055991550418,43.129457202505215,2023,9
2023-09-01,East,Product D,20454.07,17324.03,489,3130.040000000001,0.15302773482245835,41.82836400817996,2023,9
2023-09-01,West,Product A,8890.12,6865.78,183,2024.340000000001,0.22770671262030218,48.57989071038252,2023,9
2023-09-01,West,Product B,16497.76,9295.69,354,7202.069999999998,0.43654835565555555,46.6038418079096,2023,9
2023-09-01,West,Product C,8976.52,5088.96,192,3887.5600000000004,0.43308097124498135,46.75270833333334,2023,9
2023-09-01,West,Product D,12016.84,9830.0,260,2186.84,0.1819812862616129,46.21861538461538,2023,9
2023-10-01,North,Product A,15066.64,10188.48,332,4878.16,0.3237722544641672,45.38144578313253,2023,10
2023-10-01,North,Product B,6838.97,5513.68,157,1325.29,0.19378502903214956,43.56031847133758,2023,10
2023-10-01,North,Product C,14852.62,7327.34,333,7525.280000000001,0.5066634708219829,44.60246246246246,2023,10
2023-10-01,North,Product D,15503.59,12274.4,344,3229.1900000000005,0.20828659684627887,45.06857558139535,2023,10
2023-10-01,South,Product A,11954.99,9617.62,309,2337.369999999999,0.19551417441587146,38.689288025889965,2023,10
2023-10-01,South,Product B,10540.65,7531.94,271,3008.71,0.28543875377704414,38.895387453874534,2023,10
2023-10-01,South,Product C,16475.87,9130.14,426,7345.73,0.44584777617206256,38.67575117370892,2023,10
2023-10-01,South,Product D,9493.1,9326.02,241,167.07999999999993,0.017600151689121563,39.39045643153527,2023,10
2023-10-01,East,Product A,6886.61,6636.82,171,249.78999999999996,0.03627183766758971,40.272573099415204,2023,10
2023-10-01,East,Product B,6321.69,5405.0,150,916.6899999999996,0.14500711044040432,42.1446,2023,10
2023-10-01,East,Product C,6563.42,4676.81,161,1886.6099999999997,0.28744313178190634,40.766583850931674,2023,10
2023-10-01,East,Product D,7400.66,7899.23,183,-498.5699999999997,-0.06736831579886114,40.440765027322406,2023,10
2023-10-01,West,Product A,17951.4,11097.78,367,6853.620000000001,0.3817874928974899,48.913896457765674,2023,10
2023-10-01,West,Product B,10221.54,6607.11,222,3614.430000000001,0.3536091430449816,46.042972972972976,2023,10
2023-10-01,West,Product C,9528.33,5144.24,196,4384.09,0.4601110582861845,48.61392857142857,2023,10
2023-10-01,West,Product D,18645.71,13695.6,388,4950.109999999999,0.26548251581731125,48.05595360824742,2023,10
2023-11-01,North,Product A,12004.85,8382.72,256,3622.130000000001,0.3017222206025066,46.8939453125,2023,11
2023-11-01,North,Product B,8979.95,6393.8,210,2586.1500000000005,0.2879915812448845,42.76166666666667,2023,11
2023-11-01,North,Product C,20452.66,9445.22,441,11007.44,0.5381911203726069,46.377913832199546,2023,11
2023-11-01,North,Product D,11904.69,9884.1,262,2020.5900000000001,0.16973058517273446,45.437748091603055,2023,11
2023-11-01,South,Product A,12777.5,10112.82,329,2664.6800000000003,0.20854470749364118,38.83738601823708,2023,11
2023-11-01,South,Product B,11508.14,7631.17,276,3876.9699999999993,0.3368893670045724,41.69615942028985,2023,11
2023-11-01,South,Product C,6597.1,4702.53,163,1894.5700000000006,0.2871822467447819,40.473006134969324,2023,11
2023-11-01,South,Product D,9045.98,8966.23,227,79.75,0.008816070785033794,39.850132158590306,2023,11
2023-11-01,East,Product A,12136.38,9472.18,303,2664.199999999999,0.21952180139382577,40.05405940594059,2023,11
2023-11-01,East,Product B,18651.64,11935.38,461,6716.26,0.3600895149166508,40.45908893709328,2023,11
2023-11-01,East,Product C,6636.3,4562.56,152,2073.74,0.31248436628844384,43.659868421052636,2023,11
2023-11-01,East,Product D,16659.73,13662.23,387,2997.5,0.17992488473702756,43.048397932816535,2023,11
2023-11-01,West,Product A,20197.23,12654.58,423,7542.65,0.37344972553166944,47.74758865248227,2023,11
2023-11-01,West,Product B,17862.4,9804.77,376,8057.630000000001,0.4510944777857399,47.50638297872341,2023,11
2023-11-01,West,Product C,15990.3,7472.22,341,8518.079999999998,0.5327029511641431,46.89237536656891,2023,11
2023-11-01,West,Product D,8088.25,7761.23,177,327.02000000000044,0.040431490124563464,45.69632768361582,2023,11
2023-12-01,North,Product A,18442.04,12625.68,422,5816.360000000001,0.3153859334433718,43.70151658767773,2023,12
2023-12-01,North,Product B,11904.46,7611.25,275,4293.209999999999,0.36063878579960784,43.28894545454545,2023,12
2023-12-01,North,Product C,13022.19,6648.54,294,6373.650000000001,0.4894453237128317,44.29316326530613,2023,12
2023-12-01,North,Product D,7970.24,7692.9,174,277.34000000000015,0.034796944634038644,45.80597701149425,2023,12
2023-12-01,South,Product A,8768.58,7525.12,216,1243.46,0.14180859386582548,40.595277777777774,2023,12
2023-12-01,South,Product B,11312.57,8016.45,295,3296.12,0.2913679208172856,38.34769491525424,2023,12
2023-12-01,South,Product C,10646.3,6094.0,260,4552.299999999999,0.42759456336943347,40.94730769230769,2023,12
2023-12-01,South,Product D,10655.26,9830.0,260,825.2600000000002,0.07745094910870313,40.98176923076923,2023,12
2023-12-01,East,Product A,15567.8,11584.5,385,3983.2999999999993,0.2558678811392746,40.43584415584415,2023,12
2023-12-01,East,Product B,10356.24,7125.0,250,3231.24,0.3120089916803782,41.42496,2023,12
2023-12-01,East,Product C,18296.7,9234.42,431,9062.28,0.4952958730262834,42.45174013921114,2023,12
2023-12-01,East,Product D,20436.12,16378.4,464,4057.7199999999993,0.19855628172079628,44.043362068965514,2023,12
2023-12-01,West,Product A,18930.89,11393.68,378,7537.209999999999,0.39814345759760894,50.08171957671958,2023,12
2023-12-01,West,Product B,13957.8,8099.22,299,5858.579999999999,0.41973520182263674,46.68160535117057,2023,12
2023-12-01,West,Product C,10244.95,5471.41,219,4773.540000000001,0.4659407805797003,46.78059360730594,2023,12
2023-12-01,West,Product D,7601.64,7227.23,153,374.41000000000076,0.04925384522287306,49.683921568627454,2023,12
2024-01-01,North,Product A,21657.78,13965.78,467,7691.999999999998,0.35516105528821507,46.37640256959315,2024,1
2024-01-01,North,Product B,14082.42,8140.82,301,5941.6,0.42191611953059205,46.785448504983385,2024,1
2024-01-01,North,Product C,17021.01,8520.24,396,8500.769999999999,0.49942805979198646,42.98234848484848,2024,1
2024-01-01,North,Product D,8027.42,7830.0,180,197.42000000000007,0.02459320678374871,44.59677777777778,2024,1
2024-01-01,South,Product A,7767.97,6904.5,185,863.4700000000003,0.1111577413404017,41.98902702702703,2024,1
2024-01-01,South,Product B,6136.67,5482.45,155,654.2200000000003,0.10660830711118575,39.59141935483871,2024,1
2024-01-01,South,Product C,15376.08,7994.41,369,7381.67,0.4800748955520523,41.66959349593496,2024,1
2024-01-01,South,Product D,19973.85,17132.4,484,2841.449999999997,0.14225850299266277,41.26828512396694,2024,1
2024-01-01,East,Product A,9870.11,8096.98,243,1773.130000000001,0.17964642744609746,40.617736625514404,2024,1
2024-01-01,East,Product B,9242.51,6411.38,211,2831.13,0.3063161413944913,43.80336492890996,2024,1
2024-01-01,East,Product C,20399.22,10385.84,484,10013.380000000001,0.490870729371025,42.14714876033058,2024,1
2024-01-01,East,Product D,7188.28,7715.62,175,-527.3400000000001,-0.0733610822060354,41.07588571428571,2024,1
2024-01-01,West,Product A,20916.38,13420.02,449,7496.360000000001,0.3583966250374109,46.58436525612473,2024,1
2024-01-01,West,Product B,13086.36,7453.2,267,5633.160000000001,0.4304604183287026,49.01258426966292,2024,1
2024-01-01,West,Product C,17341.19,7842.81,361,9498.379999999997,0.5477351900302112,48.03653739612188,2024,1
2024-01-01,West,Product D,12613.53,9884.1,262,2729.4300000000003,0.21638906792943768,48.14324427480916,2024,1
2024-02-01,North,Product A,6824.67,6250.0,150,574.6700000000001,0.08420480404180716,45.4978,2024,2
2024-02-01,North,Product B,20233.98,12149.3,469,8084.68,0.3995595527918877,43.1428144989339,2024,2
2024-02-01,North,Product C,13519.89,6548.16,288,6971.73,0.5156646984553869,46.9440625,2024,2
2024-02-01,North,Product D,21760.69,17056.1,482,4704.59,0.2161967290559261,45.14665975103734,2024,2
2024-02-01,South,Product A,12237.85,9642.0,310,2595.8500000000004,0.212116507393047,39.47693548387097,2024,2
2024-02-01,South,Product B,6390.91,5545.06,159,845.8499999999995,0.13235204376215584,40.19440251572327,2024,2
2024-02-01,South,Product C,12042.47,6531.53,287,5510.94,0.45762538748280046,41.95982578397212,2024,2
2024-02-01,South,Product D,6599.6,7424.1,162,-824.5,-0.12493181404933631,40.73827160493828,2024,2
2024-02-01,East,Product A,9545.89,7881.78,233,1664.1099999999997,0.17432738068425258,40.96948497854077,2024,2
2024-02-01,East,Product B,9977.85,7125.0,250,2852.8500000000004,0.28591830905455584,39.9114,2024,2
2024-02-01,East,Product C,17554.3,8882.94,414,8671.359999999999,0.49397355633662404,42.40169082125604,2024,2
2024-02-01,East,Product D,7784.76,7992.23,187,-207.46999999999935,-0.02665078949126233,41.62973262032086,2024,2
2024-02-01,West,Product A,11205.25,8096.98,243,3108.2700000000004,0.2773940786684813,46.11213991769547,2024,2
2024-02-01,West,Product B,10809.96,6535.43,218,4274.529999999999,0.3954251449589082,49.586972477064215,2024,2
2024-02-01,West,Product C,18310.94,8303.38,385,10007.56,0.5465344761110025,47.56088311688311,2024,2
2024-02-01,West,Product D,13323.03,10548.9,286,2774.130000000001,0.20822065250922658,46.584020979020984,2024,2
2024-03-01,North,Product A,8633.1,6885.12,184,1747.9800000000005,0.20247419814435144,46.919021739130436,2024,3
2024-03-01,North,Product B,21262.18,12149.3,469,9112.880000000001,0.42859575076497336,45.33513859275053,2024,3
2024-03-01,North,Product C,21699.14,10051.42,469,11647.72,0.5367825637329405,46.26682302771855,2024,3
2024-03-01,North,Product D,19272.74,14650.4,416,4622.340000000002,0.2398382378426732,46.32870192307693,2024,3
2024-03-01,South,Product A,17262.02,12539.22,419,4722.800000000001,0.27359486317360315,41.198138424821,2024,3
2024-03-01,South,Product B,17009.11,11384.8,440,5624.310000000001,0.3306645673994701,38.65706818181818,2024,3
2024-03-01,South,Product C,5997.19,4587.74,154,1409.4499999999998,0.23501840028413307,38.9427922077922,2024,3
2024-03-01,South,Product D,9100.94,8966.23,227,134.71000000000095,0.014801767729487388,40.09224669603525,2024,3
2024-03-01,East,Product A,11585.08,8951.22,281,2633.8600000000006,0.22734931480835702,41.22804270462633,2024,3
2024-03-01,East,Product B,7935.72,6066.66,191,1869.0600000000004,0.23552494291633277,41.5482722513089,2024,3
2024-03-01,East,Product C,18600.19,9530.38,445,9069.81,0.4876192124919154,41.79817977528089,2024,3
2024-03-01,East,Product D,10495.24,9642.23,253,853.0100000000002,0.08127589269040063,41.48316205533597,2024,3
2024-03-01,West,Product A,15939.39,10087.68,328,5851.709999999999,0.36712258122801433,48.59570121951219,2024,3
2024-03-01,West,Product B,8205.43,5752.51,172,2452.92,0.2989386296635277,47.705988372093024,2024,3
2024-03-01,West,Product C,14286.33,6784.06,302,7502.2699999999995,0.5251362666269084,47.305728476821194,2024,3
2024-03-01,West,Product D,22877.59,16156.1,458,6721.49,0.29380236292371703,49.95106986899563,2024,3
2024-04-01,North,Product A,8135.9,6962.88,188,1173.0199999999995,0.14417827161100796,43.27606382978723,2024,4
2024-04-01,North,Product B,12522.09,7771.6,283,4750.49,0.37936877949288017,44.247667844522965,2024,4
2024-04-01,North,Product C,14516.32,7237.76,328,7278.5599999999995,0.5014053148456358,44.25707317073171,2024,4
2024-04-01,North,Product D,7659.43,7468.4,164,191.03000000000065,0.024940498183285264,46.70384146341463,2024,4
2024-04-01,South,Product A,17578.62,13092.88,438,4485.74,0.255181578531193,40.133835616438354,2024,4
2024-04-01,South,Product B,15311.19,9899.2,380,5411.99,0.3534663210370977,40.292605263157895,2024,4
2024-04-01,South,Product C,11813.65,6852.54,306,4961.11,0.4199472643933077,38.60669934640523,2024,4
2024-04-01,South,Product D,10043.67,9456.9,246,586.7700000000004,0.05842187168634577,40.82792682926829,2024,4
2024-04-01,East,Product A,17537.89,13092.88,438,4445.01,0.25345181204808565,40.04084474885845,2024,4
2024-04-01,East,Product B,10081.28,6844.05,235,3237.2300000000005,0.32111299358811585,42.89906382978724,2024,4
2024-04-01,East,Product C,6711.69,4587.74,154,2123.95,0.31645531900311247,43.58240259740259,2024,4
2024-04-01,East,Product D,11574.26,10020.23,267,1554.0300000000007,0.1342660351504114,43.34928838951311,2024,4
2024-04-01,West,Product A,14604.85,9593.28,308,5011.57,0.3431442294854106,47.41834415584416,2024,4
2024-04-01,West,Product B,17702.13,9548.05,365,8154.080000000002,0.46062705448440394,48.49898630136987,2024,4
2024-04-01,West,Product C,8106.03,4715.44,164,3390.59,0.41827997182344506,49.42701219512195,2024,4
2024-04-01,West,Product D,19653.15,14442.5,410,5210.6500000000015,0.26513052614975213,47.934512195121954,2024,4
2024-05-01,North,Product A,21758.06,14150.58,473,7607.480000000001,0.3496396277976989,46.00012684989429,2024,5
2024-05-01,North,Product B,11942.57,7691.14,279,4251.429999999999,0.3559895399398956,42.804910394265235,2024,5
2024-05-01,North,Product C,12110.41,6157.44,264,5952.97,0.4915580892802143,45.87276515151515,2024,5
2024-05-01,North,Product D,20274.01,15536.03,441,4737.979999999998,0.23369723108551282,45.972811791383215,2024,5
2024-05-01,South,Product A,17013.36,12916.48,432,4096.880000000001,0.24080369779984676,39.38277777777778,2024,5
2024-05-01,South,Product B,6693.81,5560.8,160,1133.0100000000002,0.1692623483486983,41.836312500000005,2024,5
2024-05-01,South,Product C,7276.06,5020.53,187,2255.5300000000007,0.30999332056085305,38.90941176470589,2024,5
2024-05-01,South,Product D,6853.86,7647.6,172,-793.7400000000007,-0.11580919365146074,39.84802325581395,2024,5
2024-05-01,East,Product A,19159.74,13480.02,451,5679.720000000001,0.2964403483554579,42.48279379157428,2024,5
2024-05-01,East,Product B,15546.91,9594.4,367,5952.51,0.3828741531275347,42.36215258855586,2024,5
2024-05-01,East,Product C,15246.05,7805.22,359,7440.829999999999,0.48804969155945305,42.46810584958217,2024,5
2024-05-01,East,Product D,11166.9,9830.0,260,1336.8999999999996,0.11971988645013384,42.949615384615385,2024,5
2024-05-01,West,Product A,16023.73,9888.0,320,6135.73,0.382915213873424,50.07415625,2024,5
2024-05-01,West,Product B,23362.61,12257.12,473,11105.49,0.4753531390542409,49.39241014799155,2024,5
2024-05-01,West,Product C,21655.68,9466.46,442,12189.220000000001,0.5628648003664628,48.99475113122172,2024,5
2024-05-01,West,Product D,12572.01,9695.62,255,2876.3899999999994,0.22879316831596533,49.302,2024,5
2024-06-01,North,Product A,19829.37,13033.92,436,6795.449999999999,0.3426962127389826,45.48020642201835,2024,6
2024-06-01,North,Product B,9212.8,6220.0,200,2992.7999999999993,0.3248523792983674,46.06399999999999,2024,6
2024-06-01,North,Product C,20706.73,9530.38,445,11176.35,0.5397448076060296,46.53197752808989,2024,6
2024-06-01,North,Product D,18627.97,14650.4,416,3977.5700000000015,0.2135267557334482,44.77877403846154,2024,6
2024-06-01,South,Product A,17563.57,13480.02,451,4083.5499999999993,0.23250113729725785,38.94361419068736,2024,6
2024-06-01,South,Product B,20471.02,12860.45,495,7610.57,0.37177287697437644,41.35559595959596,2024,6
2024-06-01,South,Product C,13686.84,7291.41,331,6395.43,0.46726855870310463,41.34996978851964,2024,6
2024-06-01,South,Product D,6221.94,7162.5,150,-940.5600000000004,-0.1511682851329329,41.4796,2024,6
2024-06-01,East,Product A,8334.43,7280.32,204,1054.1100000000006,0.12647655568527189,40.85504901960785,2024,6
2024-06-01,East,Product B,12364.94,8078.47,298,4286.47,0.3466632268332883,41.49308724832215,2024,6
2024-06-01,East,Product C,18918.99,9810.46,458,9108.530000000002,0.48144906255566505,41.3078384279476,2024,6
2024-06-01,East,Product D,18442.79,16304.1,462,2138.6900000000005,0.11596347407306597,39.919458874458876,2024,6
2024-06-01,West,Product A,20904.93,13152.0,440,7752.93,0.37086610670306003,47.51120454545455,2024,6
2024-06-01,West,Product B,8655.61,5784.97,174,2870.6400000000003,0.33165080219649457,49.744885057471265,2024,6
2024-06-01,West,Product C,20937.27,9487.74,443,11449.53,0.5468492310602099,47.262460496614,2024,6
2024-06-01,West,Product D,17198.98,12748.02,359,4450.959999999999,0.2587920911588943,47.90802228412256,2024,6
2024-07-01,North,Product A,22213.35,14872.32,496,7341.029999999999,0.33047829345866336,44.784979838709674,2024,7
2024-07-01,North,Product B,17353.54,10380.0,400,6973.540000000001,0.40185114967897045,43.38385,2024,7
2024-07-01,North,Product C,13650.15,6767.01,301,6883.139999999999,0.5042537994087977,45.34933554817275,2024,7
2024-07-01,North,Product D,14684.97,11812.02,329,2872.949999999999,0.19563880620797994,44.63516717325228,2024,7
2024-07-01,South,Product A,19348.23,14776.98,493,4571.25,0.23626192163314164,39.24590263691683,2024,7
2024-07-01,South,Product B,17499.9,11230.41,434,6269.490000000002,0.35825861862067787,40.32235023041475,2024,7
2024-07-01,South,Product C,11625.24,6733.01,299,4892.23,0.4208283011791584,38.88040133779264,2024,7
2024-07-01,South,Product D,7665.0,8252.1,198,-587.1000000000004,-0.07659491193737773,38.71212121212121,2024,7
2024-07-01,East,Product A,9745.87,7881.78,233,1864.090000000001,0.19126973784792953,41.82776824034335,2024,7
2024-07-01,East,Product B,12367.5,8057.76,297,4309.74,0.3484730139478472,41.64141414141414,2024,7
2024-07-01,East,Product C,9346.42,5370.16,212,3976.26,0.42543134162599155,44.08688679245283,2024,7
2024-07-01,East,Product D,8149.34,8252.1,198,-102.76000000000022,-0.012609610103394902,41.15828282828283,2024,7
2024-07-01,West,Product A,17128.89,11258.58,373,5870.3099999999995,0.3427139762121188,45.92195710455764,2024,7
2024-07-01,West,Product B,17344.09,9524.93,364,7819.16,0.4508256126438458,47.6485989010989,2024,7
2024-07-01,West,Product C,17019.74,7824.0,360,9195.740000000002,0.5402985004471279,47.27705555555556,2024,7
2024-07-01,West,Product D,14280.2,11154.23,307,3125.970000000001,0.2189023963249815,46.51530944625407,2024,7
2024-08-01,North,Product A,20233.83,13004.5,435,7229.330000000002,0.3572892527020342,46.51455172413794,2024,8
2024-08-01,North,Product B,7231.68,5688.03,168,1543.6500000000005,0.213456624186911,43.04571428571429,2024,8
2024-08-01,North,Product C,10433.66,5588.93,227,4844.73,0.46433657987705174,45.96325991189427,2024,8
2024-08-01,North,Product D,15488.18,12243.23,343,3244.9500000000007,0.2095113822282541,45.15504373177843,2024,8
2024-08-01,South,Product A,10376.0,8516.88,262,1859.1200000000008,0.17917501927525065,39.603053435114504,2024,8
2024-08-01,South,Product B,12934.35,8436.05,315,4498.300000000001,0.3477793627047359,41.06142857142857,2024,8
2024-08-01,South,Product C,10882.49,6432.41,281,4450.08,0.4089211200745418,38.727722419928824,2024,8
2024-08-01,South,Product D,8524.03,8396.4,204,127.63000000000102,0.014972964665774406,41.78446078431373,2024,8
2024-08-01,East,Product A,17936.08,13063.38,437,4872.700000000003,0.27167028693003165,41.04366132723113,2024,8
2024-08-01,East,Product B,12942.79,8350.98,311,4591.810000000001,0.35477744752097506,41.616688102893896,2024,8
2024-08-01,East,Product C,10386.72,5723.44,236,4663.28,0.44896560223054055,44.01152542372881,2024,8
2024-08-01,East,Product D,18750.4,15392.23,437,3358.170000000002,0.17909857923030983,42.9070938215103,2024,8
2024-08-01,West,Product A,23684.05,14936.08,498,8747.97,0.36936123678171595,47.55833333333333,2024,8
2024-08-01,West,Product B,21559.45,11961.99,462,9597.460000000001,0.44516256212472954,46.66547619047619,2024,8
2024-08-01,West,Product C,18460.62,8680.24,404,9780.38,0.5297969407311347,45.69460396039604,2024,8
2024-08-01,West,Product D,9587.39,8372.23,203,1215.1599999999999,0.12674565236211313,47.22852216748768,2024,8
2024-09-01,North,Product A,16463.2,11393.68,378,5069.52,0.3079304145002187,43.55343915343916,2024,9
